Date,ALUA.BA Close,BBAR.BA Close,BMA.BA Close,BYMA.BA Close,CEPU.BA Close,COME.BA Close,CRES.BA Close,CVH.BA Close,EDN.BA Close,GGAL.BA Close,LOMA.BA Close,MIRG.BA Close,PAMP.BA Close,SUPV.BA Close,TECO2.BA Close,TGNO4.BA Close,TGSU2.BA Close,TRAN.BA Close,TXAR.BA Close,VALO.BA Close,YPFD.BA Close
2020-11-13,49.4,142.05,175.32,57.63,36.15,2.71,52.7,451.5,27.4,120.55,145.6,1309.0,78.35,59.9,203.4,42.7,158.05,27.85,13.85,29.0,673.85
2020-11-16,49.9,142.05,175.44,59.52,37.55,2.67,55.2,447.0,27.75,123.85,150.3,1318.5,80.45,60.25,206.45,42.65,157.0,27.9,13.85,29.05,701.05
2020-11-17,49.8,142.05,180.42,61.26,38.15,2.65,58.3,438.5,27.5,127.1,156.6,1296.5,79.95,61.45,201.15,42.6,162.6,28.0,13.85,29.0,718.1
2020-11-18,49.4,142.05,174.67,61.21,37.1,2.58,60.3,432.5,27.55,124.0,154.75,1287.0,78.35,58.4,207.3,42.85,157.55,27.0,13.85,28.9,725.7
2020-11-19,48.05,142.05,176.17,59.67,38.25,2.58,58.3,425.5,26.7,124.95,152.25,1298.5,78.05,57.55,213.6,42.4,154.75,26.7,13.85,28.4,708.95
2020-11-20,48.0,142.05,181.34,59.67,37.15,2.55,60.0,416.5,25.95,124.15,155.25,1293.5,80.6,57.6,215.8,42.35,161.5,26.4,13.85,28.25,727.45
2020-11-24,49.05,142.05,194.69,60.71,38.1,2.61,59.65,432.0,26.5,131.8,164.7,1285.5,83.45,60.15,233.3,43.1,168.75,27.0,13.85,28.15,803.55
2020-11-25,50.9,142.05,195.27,60.66,39.05,2.59,58.55,430.0,26.45,131.15,167.3,1271.0,83.1,60.8,239.5,46.0,167.05,27.2,13.85,27.8,771.5
2020-11-26,52.9,142.05,196.16,60.02,38.3,2.62,59.15,435.5,26.45,131.45,168.75,1256.0,83.2,61.2,234.45,46.55,168.95,27.2,13.85,27.5,779.85
2020-11-27,53.5,142.05,199.78,60.46,39.0,2.62,58.0,436.0,27.4,136.1,172.0,1312.0,82.9,62.7,239.35,46.45,165.35,29.2,13.85,28.65,812.65
2020-11-30,52.6,142.05,190.79,60.32,39.45,2.58,58.7,432.0,26.65,130.6,171.45,1301.5,84.65,60.2,247.65,45.1,162.5,29.25,13.85,28.55,765.4
2020-12-01,52.8,142.05,189.52,60.17,38.65,2.65,59.15,419.5,27.1,132.15,170.0,1319.0,84.0,60.2,243.8,46.05,167.8,31.3,13.85,29.9,788.4
2020-12-02,53.0,142.05,191.84,60.37,40.5,2.72,58.35,436.5,27.6,132.95,169.0,1348.5,82.6,62.6,252.95,45.75,168.55,32.0,13.85,29.8,781.0
2020-12-03,52.2,142.05,188.48,60.56,40.65,2.73,58.6,442.5,27.65,133.0,171.8,1353.5,83.75,60.55,262.6,45.8,167.75,31.35,13.85,29.6,760.05
2020-12-04,52.2,142.05,188.06,60.71,39.7,2.7,60.0,439.5,27.0,130.2,170.35,1348.0,82.45,59.7,257.45,44.3,168.5,30.25,13.85,28.2,781.45
2020-12-09,48.95,142.05,179.1,59.07,37.45,2.59,58.9,429.5,26.3,124.75,162.3,1378.0,76.3,57.85,240.5,43.1,158.4,28.85,13.85,27.65,733.1
2020-12-10,50.1,142.05,182.23,60.17,38.9,2.63,58.55,439.0,26.25,129.75,167.7,1401.5,81.1,58.6,234.95,43.35,158.15,29.4,13.85,28.2,776.95
2020-12-11,49.45,142.05,181.96,60.02,38.7,2.6,58.5,449.0,26.15,128.7,167.9,1383.5,80.0,61.05,245.6,44.65,162.45,29.95,13.85,28.0,774.85
2020-12-14,48.0,142.05,178.72,59.27,37.9,2.52,58.7,441.5,25.8,127.05,167.45,1379.5,81.0,60.0,234.75,44.75,159.0,29.9,13.85,28.1,779.6
2020-12-15,48.0,142.05,180.49,60.02,37.25,2.56,57.35,457.5,26.05,128.25,169.6,1417.5,80.0,60.0,232.4,44.0,165.95,30.15,13.85,27.8,771.65
2020-12-16,49.15,142.05,181.42,59.77,36.55,2.56,55.3,463.0,25.9,127.25,171.85,1447.0,80.5,59.65,225.1,43.6,165.3,29.7,13.85,27.5,778.8
2020-12-17,49.9,142.05,180.53,60.22,37.3,2.55,55.45,458.5,26.2,126.55,177.95,1472.5,82.7,60.2,217.3,43.05,161.15,29.05,13.85,26.85,771.6
2020-12-18,49.95,142.05,175.75,60.76,37.6,2.54,54.7,448.5,25.65,121.9,179.9,1485.0,81.4,58.1,218.95,43.0,158.3,28.25,13.85,25.95,762.55
2020-12-21,47.25,142.05,167.03,59.67,36.5,2.44,52.95,424.0,24.85,119.65,171.75,1479.5,76.3,55.45,203.55,41.0,150.35,27.15,13.85,25.75,720.55
2020-12-22,48.9,142.05,169.96,60.61,36.2,2.46,54.15,427.0,24.9,120.65,171.0,1495.0,75.45,56.5,196.65,41.3,150.0,26.45,13.85,26.9,706.35
2020-12-23,48.45,142.05,174.51,62.06,37.5,2.54,55.8,424.0,25.75,125.6,176.55,1544.5,76.6,60.2,193.0,42.9,153.3,26.65,13.85,27.8,738.85
2020-12-28,46.95,142.05,172.39,60.66,36.2,2.51,58.3,408.5,26.05,125.3,173.35,1568.5,74.3,58.4,189.0,41.25,147.0,26.5,13.85,28.2,705.35
2020-12-29,47.3,142.05,177.68,61.21,36.15,2.5,60.85,411.5,29.7,128.4,174.25,1573.0,76.1,60.5,198.85,42.75,152.25,28.4,13.85,28.6,706.5
2020-12-30,47.2,142.05,175.4,61.26,35.9,2.49,64.5,423.5,28.6,125.75,180.75,1596.0,77.65,62.5,196.65,41.85,153.15,29.25,13.85,29.05,693.85
2021-01-04,48.25,142.05,168.69,59.72,36.95,2.42,63.75,424.0,28.1,123.25,173.2,1587.5,76.7,61.2,187.55,41.05,155.1,29.25,13.85,28.6,676.25
2021-01-05,51.0,142.05,170.42,59.52,38.4,2.43,65.5,432.5,27.75,123.65,175.05,1572.0,78.0,60.7,193.0,42.85,158.0,29.2,13.85,28.15,690.3
2021-01-06,52.8,142.05,168.34,60.02,37.4,2.45,66.4,448.0,27.55,123.05,175.35,1575.0,77.7,60.45,194.45,42.95,153.75,29.05,13.85,28.5,694.3
2021-01-07,53.1,142.05,171.66,59.97,37.2,2.44,68.95,448.5,27.15,123.9,173.95,1570.5,79.45,59.9,200.75,42.2,159.75,28.7,13.85,28.15,723.2
2021-01-08,53.4,142.05,170.96,59.92,36.7,2.41,67.9,392.0,26.9,122.65,166.45,1588.5,76.7,59.55,199.95,41.4,155.7,27.85,13.85,28.15,689.7
2021-01-11,53.8,142.05,165.29,59.67,36.1,2.4,68.1,384.5,25.8,120.25,165.8,1579.5,74.55,57.75,198.9,41.0,159.15,27.75,13.85,27.85,667.55
2021-01-12,53.2,142.05,167.8,60.27,36.6,2.4,79.65,380.0,26.1,121.45,170.0,1558.5,76.05,57.3,198.7,40.75,160.75,27.2,13.85,28.05,640.35
2021-01-13,52.8,142.05,164.64,60.12,37.05,2.39,79.55,384.0,26.5,121.2,167.9,1585.5,77.2,57.9,196.5,40.5,161.7,27.1,13.85,28.15,628.9
2021-01-14,51.5,142.05,167.84,60.37,37.2,2.38,82.6,383.5,26.7,121.2,164.0,1587.5,77.1,57.3,200.15,40.5,160.0,27.5,13.85,28.15,639.8
2021-01-15,51.8,142.05,164.91,59.32,36.1,2.38,86.6,384.5,27.05,120.05,160.0,1615.5,77.8,57.6,196.85,39.8,157.55,27.35,13.85,28.5,615.4
2021-01-18,52.5,142.05,163.94,58.92,35.15,2.34,89.75,377.0,26.7,118.6,155.55,1648.5,77.1,56.85,195.4,38.95,154.0,27.5,13.85,28.6,619.45
2021-01-19,53.2,142.05,163.13,59.17,36.0,2.35,93.85,372.0,27.35,116.95,163.4,1632.5,78.7,56.6,197.0,39.1,159.8,27.8,13.85,28.5,608.7
2021-01-20,53.5,142.05,164.29,59.57,36.4,2.33,88.0,359.0,27.25,118.0,165.05,1618.0,80.45,56.6,194.25,38.5,159.85,27.55,13.85,28.45,569.1
2021-01-21,52.9,142.05,159.93,57.78,35.65,2.25,80.1,358.5,25.7,114.8,157.35,1596.0,76.75,54.95,191.45,36.95,155.75,27.0,13.85,27.7,520.05
2021-01-22,50.4,142.05,157.42,58.28,34.85,2.25,79.7,364.5,26.1,113.1,155.8,1604.0,74.55,55.8,196.1,37.6,153.75,27.15,13.85,28.0,560.4
2021-01-25,49.45,142.05,154.53,59.02,34.5,2.28,75.95,360.0,26.65,112.3,151.1,1595.0,74.9,53.85,195.3,37.6,153.95,27.35,13.85,28.1,532.65
2021-01-26,50.5,142.05,164.91,59.77,35.35,2.36,81.0,355.0,27.15,117.8,159.25,1592.5,80.1,55.0,196.3,37.95,157.65,27.2,13.85,28.2,587.45
2021-01-27,50.7,142.05,164.21,59.67,35.7,2.36,77.55,354.5,27.25,118.8,154.45,1576.5,81.4,56.15,196.65,39.85,157.0,27.3,13.85,28.3,626.6
2021-01-28,49.4,142.05,162.82,59.67,35.0,2.37,74.45,353.5,26.8,119.5,161.7,1594.5,82.1,55.4,200.4,40.4,153.8,27.1,13.85,27.85,612.5
2021-01-29,48.0,142.05,157.19,59.22,33.95,2.42,73.45,352.0,26.1,115.7,157.25,1560.0,78.45,53.65,199.0,41.5,151.65,26.4,13.85,27.15,588.25
2021-02-01,48.65,142.05,160.2,59.77,35.4,2.45,78.55,355.0,26.4,119.15,159.4,1504.5,81.25,55.0,199.05,41.6,153.7,26.95,13.85,27.1,626.15
2021-02-02,49.15,142.05,158.69,59.67,35.25,2.52,78.45,357.5,26.9,119.2,165.0,1477.5,80.6,54.05,206.65,42.05,155.55,26.6,13.85,27.65,618.75
2021-02-03,48.3,142.05,160.12,60.27,35.25,2.66,81.45,350.5,28.25,118.35,166.05,1476.0,80.1,54.4,204.9,42.2,154.7,27.55,13.85,28.05,646.9
2021-02-04,47.85,142.05,164.4,59.67,35.55,2.71,80.9,363.0,28.45,123.45,169.05,1454.0,83.65,55.8,202.95,41.4,157.2,27.65,13.85,28.5,655.05
2021-02-05,48.65,142.05,171.0,60.17,36.4,2.62,80.75,368.0,27.45,126.2,166.95,1465.0,84.2,57.5,203.1,41.5,157.0,27.4,13.85,28.4,641.5
2021-02-08,48.7,142.05,176.71,60.46,37.4,2.71,84.4,376.0,27.7,126.95,171.05,1486.5,84.8,57.75,202.7,42.8,156.2,28.95,13.85,27.95,688.8
2021-02-09,49.3,142.05,175.75,60.02,37.4,2.73,82.3,367.0,28.1,126.95,175.35,1490.5,85.6,59.3,201.8,42.8,154.8,28.95,13.85,27.65,700.8
2021-02-10,49.5,142.05,174.9,59.22,36.6,2.68,83.2,357.5,28.3,125.95,178.5,1501.0,83.9,58.2,199.75,43.0,153.5,28.55,13.85,27.35,689.0
2021-02-11,49.15,142.05,174.94,60.12,36.0,2.62,79.5,348.5,27.7,125.4,184.6,1495.0,83.15,59.05,194.85,42.6,151.05,28.3,13.85,27.25,676.85
2021-02-12,49.25,142.05,172.27,61.31,35.05,2.66,80.25,341.5,27.75,123.85,178.3,1460.5,84.55,57.35,195.55,42.3,150.8,28.25,13.85,26.9,684.95
2021-02-17,48.3,142.05,177.02,61.86,34.8,2.59,83.9,340.0,28.1,126.05,179.05,1437.0,88.25,64.0,192.8,43.95,158.55,28.45,13.85,26.1,708.65
2021-02-18,47.75,142.05,177.14,61.76,34.0,2.6,76.7,338.0,28.0,128.65,178.35,1425.0,85.65,68.55,187.35,44.5,154.25,28.8,13.85,25.95,672.4
2021-02-19,47.25,142.05,171.0,61.96,34.3,2.6,76.3,327.5,27.85,126.5,176.05,1421.5,85.25,67.15,179.3,44.6,149.95,28.25,13.85,25.65,640.7
2021-02-22,45.7,142.05,159.43,61.96,33.0,2.5,73.15,318.5,27.5,120.05,172.1,1448.0,83.0,59.55,172.95,42.8,142.15,27.05,13.85,25.9,613.25
2021-02-23,43.95,142.05,154.37,60.27,31.8,2.46,73.0,311.5,27.3,113.9,174.55,1470.5,81.15,55.5,171.15,41.9,143.35,26.55,13.85,25.4,592.55
2021-02-24,45.45,142.05,164.75,61.56,32.4,2.57,77.45,315.5,27.9,118.2,176.85,1516.5,82.2,57.65,179.35,42.8,144.1,27.25,13.85,25.95,635.2
2021-02-25,46.2,142.05,158.04,62.25,32.25,2.57,77.55,314.0,27.6,115.4,173.85,1514.0,78.1,56.7,172.95,42.1,141.0,26.7,13.85,25.7,646.4
2021-02-26,46.35,142.05,156.3,61.31,32.05,2.55,75.8,313.5,27.0,112.65,169.1,1483.5,78.0,56.85,171.95,41.4,138.85,26.35,13.85,25.65,639.05
2021-03-01,47.0,142.05,164.29,62.6,32.8,2.5,72.5,308.0,27.7,115.3,172.5,1470.5,79.9,58.85,170.95,41.35,141.25,26.0,13.85,25.85,642.05
2021-03-02,45.1,142.05,163.9,64.14,32.35,2.45,71.95,314.0,27.55,114.85,170.7,1441.5,79.45,57.4,170.95,40.3,137.3,25.5,13.85,26.0,611.55
2021-03-03,44.0,142.05,159.7,64.19,31.2,2.43,71.0,309.0,26.8,112.35,169.9,1409.5,79.9,55.15,168.4,40.3,132.0,24.7,13.85,24.85,610.7
2021-03-04,44.75,142.05,158.77,64.19,30.6,2.45,69.0,294.0,25.9,113.45,169.75,1419.5,82.0,54.85,166.4,39.9,132.8,24.2,13.85,24.75,646.15
2021-03-05,43.3,142.05,154.37,63.2,31.45,2.39,67.9,296.5,26.0,109.9,162.65,1447.5,82.05,54.7,166.1,39.0,137.05,23.55,13.85,24.75,637.3
2021-03-08,41.0,142.05,150.94,62.55,31.85,2.33,70.25,297.0,25.2,109.6,163.55,1418.5,80.85,54.0,163.0,38.0,132.65,22.7,13.85,24.1,609.25
2021-03-09,39.95,142.05,155.18,64.79,32.0,2.3,71.45,289.0,25.9,111.05,165.6,1435.0,82.05,54.15,166.05,36.95,133.6,22.65,13.85,23.55,609.95
2021-03-10,39.75,142.05,161.59,64.54,32.2,2.28,70.75,292.0,25.7,114.95,168.45,1414.5,82.4,56.35,166.05,36.9,131.35,23.05,13.85,23.85,644.8
2021-03-11,41.6,142.05,162.01,63.6,32.95,2.36,72.95,293.5,26.3,116.45,177.5,1475.5,84.0,56.0,171.85,37.1,137.1,23.85,13.85,23.95,652.9
2021-03-12,43.25,142.05,166.72,62.5,32.7,2.39,72.75,289.5,26.25,119.3,179.5,1473.0,86.3,56.0,170.9,37.4,139.8,24.95,13.85,24.4,656.45
2021-03-15,45.3,142.05,171.7,63.7,34.75,2.52,75.55,298.0,27.0,123.2,182.65,1486.5,87.8,58.9,175.4,39.35,140.35,25.4,13.85,24.95,673.4
2021-03-16,45.35,142.05,169.84,63.75,33.25,2.54,74.55,295.5,26.45,120.2,180.0,1492.0,87.5,58.3,172.05,38.7,140.45,24.7,13.85,24.75,651.9
2021-03-17,45.2,142.05,172.08,63.3,32.65,2.53,73.55,299.0,26.15,120.45,179.7,1496.5,88.45,57.45,176.1,37.85,142.2,24.0,13.85,24.8,675.75
2021-03-18,44.1,142.05,164.44,62.25,31.95,2.41,70.6,292.5,25.65,117.85,177.75,1488.0,87.5,54.25,171.15,36.15,137.55,23.35,13.85,24.65,650.95
2021-03-19,43.4,142.05,165.6,62.65,32.0,2.48,72.5,300.5,25.9,118.7,179.45,1599.0,87.8,55.2,174.2,36.65,136.15,22.7,13.85,24.5,656.1
2021-03-22,44.3,142.05,167.03,62.7,31.3,2.41,72.7,312.5,25.9,117.25,180.3,1614.0,88.5,54.85,175.55,36.45,135.8,23.1,13.85,24.2,647.7
2021-03-23,44.55,142.05,167.37,63.25,31.3,2.4,71.15,300.5,26.0,116.55,180.9,1606.5,86.75,54.7,168.8,35.7,133.0,23.05,13.85,23.55,618.3
2021-03-25,42.3,142.05,156.15,61.81,30.3,2.34,69.0,285.5,25.3,111.65,176.3,1577.5,84.0,51.45,163.2,33.75,130.65,22.5,13.85,23.3,601.05
2021-03-26,43.1,142.05,154.41,62.21,30.0,2.3,69.1,269.5,25.15,110.15,177.9,1589.0,81.35,51.05,157.0,33.0,130.85,22.05,13.85,23.6,596.1
2021-03-29,45.4,142.05,152.94,62.01,30.35,2.31,74.0,262.5,25.35,109.2,178.95,1579.5,85.2,49.95,158.55,33.9,139.45,22.3,13.85,23.95,591.35
2021-03-30,47.4,142.05,153.6,62.65,30.95,2.39,76.0,265.5,26.0,112.75,187.0,1584.0,86.5,51.05,157.45,34.15,139.6,22.65,13.85,23.9,597.4
2021-03-31,47.0,142.05,151.94,62.45,32.3,2.38,77.2,275.0,25.55,111.4,186.35,1587.5,86.0,50.05,161.4,33.4,139.1,22.3,13.85,23.95,598.1
2021-04-05,47.15,142.05,151.67,62.45,32.75,2.38,80.95,267.5,25.95,112.85,189.8,1594.5,87.9,51.75,162.0,33.05,142.8,22.45,13.85,23.9,606.2
2021-04-06,48.65,142.05,159.31,62.95,33.55,2.45,85.35,277.5,26.9,116.35,193.85,1617.5,90.4,53.0,172.05,34.9,144.1,23.1,13.85,24.4,646.6
2021-04-07,48.1,142.05,155.76,63.0,33.25,2.47,83.6,279.5,27.15,116.65,198.2,1617.5,88.5,52.35,175.1,34.3,139.0,23.2,13.85,24.85,639.95
2021-04-08,48.55,142.05,155.68,62.6,33.25,2.44,85.15,278.0,27.4,115.8,191.8,1609.5,87.6,52.3,171.3,34.25,140.15,22.9,13.85,24.8,625.5
2021-04-09,48.25,142.05,153.18,62.85,32.45,2.43,87.55,271.5,27.1,113.5,189.35,1608.5,87.0,51.25,162.9,34.15,138.6,22.8,13.85,24.2,604.25
2021-04-12,47.05,142.05,148.28,62.55,31.7,2.38,88.95,265.5,27.35,110.2,188.05,1590.0,88.55,52.25,156.9,33.5,135.45,22.65,13.85,23.35,593.15
2021-04-13,47.05,142.05,149.78,62.75,31.55,2.37,85.15,267.0,26.9,110.3,185.1,1576.5,85.9,50.45,153.5,33.2,130.85,22.9,13.85,23.3,588.4
2021-04-14,46.55,142.05,148.82,62.75,31.0,2.31,83.4,268.5,27.0,110.2,182.55,1578.0,84.85,49.45,154.4,33.0,128.25,22.15,13.85,22.8,588.2
2021-04-15,45.05,142.05,146.04,62.55,30.7,2.32,85.55,267.0,26.4,109.7,184.0,1578.5,84.95,48.95,152.65,32.45,128.25,21.7,13.85,22.25,586.0
2021-04-16,44.65,142.05,151.25,62.55,31.65,2.36,85.4,264.0,27.0,111.0,182.0,1590.5,87.7,50.2,150.7,32.45,131.1,22.1,13.85,22.35,591.3
2021-04-19,44.5,142.05,153.02,62.55,31.8,2.37,85.0,258.0,26.75,112.55,183.75,1580.0,88.8,50.6,150.0,32.45,138.0,22.1,13.85,22.7,590.3
2021-04-20,43.35,142.05,148.31,62.65,31.35,2.34,82.75,251.5,26.5,109.35,178.65,1510.0,87.3,50.9,145.6,31.7,132.8,21.5,13.85,22.2,573.5
2021-04-21,43.95,142.05,151.05,63.65,31.7,2.35,84.5,257.5,27.25,110.65,183.35,1540.0,87.15,52.55,144.6,34.35,135.15,22.3,13.85,22.5,584.4
2021-04-22,43.2,142.05,148.2,63.65,31.5,2.39,83.25,257.5,27.3,109.0,180.25,1527.0,86.2,51.9,143.4,35.4,134.4,22.95,13.85,22.85,573.55
2021-04-23,44.3,142.05,147.27,63.75,31.15,2.39,83.35,260.5,26.5,109.5,183.95,1520.5,84.3,52.5,139.65,36.65,134.4,22.85,13.85,22.85,571.7
2021-04-26,44.5,142.05,152.02,63.75,30.95,2.43,86.35,261.5,27.25,114.25,185.65,1504.0,83.05,53.7,139.55,37.1,133.85,23.7,13.85,23.2,579.5
2021-04-27,44.85,142.05,165.87,63.65,31.15,2.43,87.1,272.5,27.4,119.45,187.45,1526.0,82.95,56.3,140.2,37.0,136.45,23.8,13.85,23.4,594.2
2021-04-28,46.15,142.05,167.53,64.69,32.25,2.47,87.45,284.0,27.55,121.45,186.9,1534.5,85.75,55.9,148.5,36.95,142.5,24.1,13.85,24.0,616.3
2021-04-29,46.6,142.05,166.91,64.0,32.5,2.43,85.65,283.0,27.5,119.2,185.35,1587.5,86.7,55.4,147.35,36.95,142.35,23.75,13.85,23.9,620.2
2021-04-30,45.85,142.05,161.47,64.05,32.35,2.43,86.8,279.5,27.75,116.75,186.0,1601.0,84.0,54.0,147.95,36.35,139.35,23.8,13.85,23.25,590.1
2021-05-03,45.4,142.05,161.28,63.9,32.15,2.41,87.75,277.0,27.7,115.55,185.15,1597.0,84.6,53.5,147.35,35.5,141.7,23.8,13.85,22.85,587.75
2021-05-04,45.1,142.05,158.19,64.7,31.4,2.43,89.6,275.0,27.9,114.3,186.3,1573.0,85.0,52.7,145.7,36.6,138.3,23.05,13.85,22.5,581.75
2021-05-05,45.35,142.05,160.39,65.0,31.35,2.44,89.85,276.5,27.85,115.85,186.7,1581.5,86.5,53.0,144.8,36.55,137.25,22.9,13.85,22.95,603.0
2021-05-06,45.55,142.05,158.93,68.55,31.5,2.52,94.4,278.5,27.4,117.45,186.2,1592.0,85.9,53.9,141.2,36.05,136.3,23.0,13.85,23.3,595.2
2021-05-07,46.9,142.05,172.35,70.95,32.4,2.57,99.05,287.0,27.45,123.7,187.45,1598.5,90.85,54.65,147.15,36.7,139.9,24.0,13.85,24.15,619.2
2021-05-10,46.1,142.05,173.05,72.45,32.4,2.54,104.95,285.5,27.5,124.55,187.8,1582.0,90.4,54.2,145.25,37.25,139.6,23.75,13.85,24.6,633.05
2021-05-11,45.7,142.05,166.87,71.6,32.2,2.57,103.1,290.0,27.3,122.75,187.0,1568.0,89.75,52.6,148.95,36.65,138.0,23.5,13.85,24.3,611.35
2021-05-12,45.05,142.05,164.33,71.45,31.6,2.63,99.5,294.5,27.0,120.15,188.65,1587.0,89.0,51.2,154.2,37.2,141.9,23.3,13.85,24.2,644.35
2021-05-13,45.9,142.05,176.36,69.6,31.55,2.78,99.5,307.0,27.7,125.4,190.7,1598.5,94.85,52.7,158.0,37.2,147.55,23.4,13.85,24.8,664.55
2021-05-14,47.75,142.05,187.44,69.6,32.45,2.81,106.1,311.5,27.85,130.9,199.3,1634.5,99.0,56.0,162.25,38.15,147.8,24.2,13.85,25.85,702.8
2021-05-17,48.45,142.05,194.04,68.35,32.85,2.87,117.85,307.0,28.05,136.25,209.6,1639.5,95.85,58.4,162.95,38.0,154.05,24.55,13.85,26.1,741.45
2021-05-18,48.45,142.05,192.53,68.05,32.05,2.85,112.05,312.5,27.7,135.0,208.0,1630.5,97.0,59.8,171.45,36.95,153.85,24.2,13.85,25.95,752.5
2021-05-19,48.9,142.05,193.5,68.55,32.2,2.86,108.7,322.5,27.65,134.95,211.95,1630.5,96.55,58.8,172.05,36.5,151.2,24.0,13.85,25.35,735.9
2021-05-20,49.95,142.05,199.36,69.7,32.6,2.95,111.7,321.5,27.7,139.35,217.3,1669.5,97.5,60.25,171.45,36.6,152.75,23.95,13.85,26.1,744.1
2021-05-21,48.45,142.05,192.99,70.4,32.35,2.93,108.3,318.5,28.45,135.15,214.15,1667.5,96.8,59.1,171.75,36.3,150.0,24.0,13.85,26.55,734.25
2021-05-26,48.1,142.05,192.45,71.25,34.05,2.87,105.85,318.5,29.95,136.9,216.25,1684.5,97.15,59.5,171.9,37.2,145.7,25.3,13.85,26.95,740.2
2021-05-27,50.0,142.05,196.0,76.15,34.95,2.96,102.05,330.0,30.85,139.3,214.1,1729.0,96.55,60.75,183.95,38.5,148.55,26.2,13.85,27.55,746.55
2021-05-28,51.9,142.05,207.58,74.4,35.85,3.02,102.3,330.0,31.25,145.4,220.0,1756.0,100.35,63.05,187.35,38.7,153.0,26.45,13.85,27.25,762.6
2021-05-31,52.7,142.05,206.5,73.65,36.4,3.04,100.65,326.5,30.95,145.15,225.95,1757.0,98.3,62.85,189.25,40.15,152.2,26.35,13.85,27.1,749.95
2021-06-01,51.6,142.05,211.63,73.65,39.0,3.15,105.4,328.5,31.25,150.5,232.1,1745.0,106.6,65.3,189.8,42.8,164.8,27.5,13.85,27.15,800.3
2021-06-02,52.9,142.05,215.3,75.3,40.15,3.17,110.35,333.5,32.6,150.9,236.85,1821.5,110.85,68.7,191.5,45.9,169.95,28.1,13.85,27.25,816.5
2021-06-03,54.5,142.05,222.05,74.95,41.35,3.15,115.75,337.0,34.5,157.0,232.3,1899.5,113.2,71.3,189.9,47.1,176.35,28.4,13.85,27.65,850.95
2021-06-04,56.6,142.05,226.45,75.85,43.3,3.19,112.2,335.0,36.1,164.85,236.1,1937.5,113.8,75.05,195.6,49.5,178.45,29.45,13.85,28.2,888.25
2021-06-07,56.0,142.05,235.67,78.75,45.2,3.17,120.45,349.0,41.3,169.1,240.5,1964.5,117.05,77.1,208.15,50.3,181.45,30.4,13.85,28.7,950.05
2021-06-08,55.2,142.05,226.52,76.3,44.2,3.08,115.15,356.0,42.1,161.6,236.3,1956.0,116.15,72.8,208.5,51.2,175.45,31.05,13.85,28.35,909.1
2021-06-09,56.7,142.05,234.2,75.7,46.75,3.12,118.6,364.5,45.9,168.95,240.65,1988.0,115.45,76.0,215.95,53.0,186.4,33.4,13.85,28.8,910.1
2021-06-10,57.0,142.05,232.43,74.4,46.3,3.3,116.8,363.5,41.8,170.6,242.4,1986.5,114.15,74.05,215.9,50.3,186.0,31.65,13.85,29.35,932.15
2021-06-11,57.4,142.05,223.98,74.65,44.7,3.27,114.6,363.0,42.25,162.8,235.95,1978.0,109.85,73.15,204.7,50.5,176.65,31.4,13.85,29.0,878.95
2021-06-14,58.3,142.05,224.09,74.85,45.15,3.35,116.9,373.0,43.5,164.65,234.0,1993.5,112.2,75.55,202.0,51.1,174.85,33.35,13.85,28.65,891.15
2021-06-15,58.4,142.05,226.95,75.0,44.8,3.36,114.6,369.0,42.45,165.0,236.5,1995.5,112.3,76.4,201.85,54.0,179.05,33.85,13.85,28.65,894.85
2021-06-16,59.2,142.05,232.66,75.35,45.05,3.36,114.0,373.5,42.6,168.8,237.55,1985.0,113.35,76.4,202.0,56.1,177.0,33.6,13.85,28.6,899.85
2021-06-17,58.5,142.05,225.02,76.9,45.3,3.29,107.95,371.0,41.9,165.85,234.0,1959.0,113.15,74.7,197.7,57.3,170.15,32.2,13.85,28.4,861.35
2021-06-18,57.0,142.05,220.31,76.85,43.0,3.19,105.0,369.0,40.75,161.65,230.3,1961.5,110.05,78.0,187.05,58.1,170.65,32.55,13.85,27.95,847.95
2021-06-22,57.3,142.05,221.39,76.6,42.55,3.31,103.6,367.5,40.65,165.15,235.2,1974.5,114.45,76.75,185.95,56.5,168.5,31.25,13.85,27.5,874.3
2021-06-23,59.0,142.05,215.14,75.95,42.7,3.37,104.3,372.5,41.65,163.05,238.8,1957.5,111.05,74.4,193.45,57.3,173.5,31.0,13.85,27.2,857.65
2021-06-24,60.2,142.05,214.83,76.45,42.75,3.49,103.8,380.5,42.0,162.5,244.4,1963.0,109.8,77.1,191.45,59.2,173.9,32.0,13.85,26.85,871.4
2021-06-25,59.5,142.05,208.12,73.55,42.1,3.64,101.8,374.5,42.2,155.5,237.4,1924.0,104.35,72.55,190.6,60.7,169.05,31.6,13.85,25.75,831.65
2021-06-28,58.9,142.05,204.49,72.35,40.9,3.9,97.65,373.0,40.65,153.95,234.95,1917.0,102.55,72.65,184.5,59.1,164.25,32.0,13.85,25.5,807.0
2021-06-29,60.3,142.05,199.21,72.4,40.9,3.86,99.5,367.0,38.6,148.55,233.7,1901.0,100.9,70.25,185.4,56.9,161.1,31.3,13.85,25.3,783.15
2021-06-30,58.2,142.05,196.97,71.45,42.1,3.77,101.5,370.5,39.75,146.6,231.75,1902.5,102.45,69.3,182.25,57.0,156.65,31.5,13.85,25.7,790.3
